,price,total_floor,area_size,elevator,date_on_market,last_transact_date,bedrm_no,parlour_no,kitchen_no,toilet_no,stair,unit,proportion,mid_floor,higher_floor,duplex_config,levelling_config,split_level_config,diepin,talou,pingfang,bantajiehe,banlou,dudong,lianpai,south,west,north,northeast,southeast,northwest,southwest,frame_struct,mixed_struct,brickwood_struct,brickmix_struct,steelmix_struct,steel_struct,maopei,jianzhuang,jingzhuang,public_housing,commercial_housing,office,n_linong,o_linong,residential,apartment,garden_house,beyong_two,beyond_five,shared,uploaded,central_outer,inner,inner_central,after_work,call_agent,only_weekend,reservation,baoshan,changning,chongming,fengxian,hongkou,huangpu,jiading,jingan,jinshan,minhang,pudong,putuo,qingpu,songjiang,xuhui,log_price
residential,0.07897619807982793,-0.2780495460009229,0.0032663049362774855,-0.3181313747226422,-0.2458067555996428,0.14797833694107096,0.09093804668840966,0.050555893628855736,0.06355545593212802,-0.061115146743698924,-0.548315641075007,-0.6726440606916169,0.22593583534447287,-0.09218821890308967,0.07955076680171362,0.038084939230146164,0.5901481842203408,0.015619446659505843,-0.07502347303001321,-0.36501910441426516,-0.04134678452109883,-0.09803594641926712,0.42517700843805284,-0.09687309215715843,-0.11464334094625242,0.38465651538140444,-0.14690365293950922,-0.011541101017749444,-0.10056892212007397,-0.03318514191454277,-0.07483410366488936,-0.041757532147439165,-0.04567933443713192,0.012327157709222733,0.005738217680956284,0.23679264744074385,-0.2154286564592562,-0.037503809174063714,0.03319006625126097,0.1341941782308083,-0.06877615393894998,0.02462713459394753,-0.0820380682011495,-0.9623785269949908,-0.1186727110082931,-0.021651817637960785,1.0,-0.07502347303001361,-0.043306685436305316,-0.03820671897787445,0.20548873971156953,0.1658027144435601,0.5180330793979548,0.09831504597080187,-0.053605139685465396,0.062394513445801894,0.03110631548293413,-0.06848353045768334,0.02944473156290458,0.04011510969733396,-0.03933530162507435,0.034499641486635375,0.03727372746559189,-0.0157638545324658,-0.01451069536926758,-0.08844153209940399,-0.2876392927022832,-0.007360617593308381,0.04834809185187187,0.11370173788499352,0.11409540463100791,-0.02920087138114606,-0.05627721809250931,-0.014618094329316468,0.03165597744098683,0.26137551632613354
apartment,0.0006798611537835902,-0.010166992558351262,-0.00593627525373056,-0.005539343636256286,0.008894143455447324,0.004835408501449501,0.003958770471042167,-0.0069176764276484715,0.0029245379330754473,-0.006437318318499959,-0.007419017782366829,-0.004930151797394244,-0.0013970245300207516,0.011442673742539693,-0.0038713493688366796,-0.004370357389451134,0.0004938520138756466,-0.0013827871377109268,-0.0005637243387983282,-0.0025051575999916345,0.06739881909219059,0.024655533674735275,-0.017325476232653608,-0.0007279017835097649,-0.0008614269502919899,-0.005014313721443768,0.008075407071496909,0.004735233096741651,0.023860845898990277,-0.0033837874797049312,-0.0018749543730311419,-0.003217140816346784,-0.0010427113957324314,0.015578259481534094,-0.00043050101942756477,0.009662678435506701,-0.01634334982630005,-0.0002818026035746173,0.0008021871753271882,-0.0012442610118758286,0.0019045024073475667,0.05573905871638454,-0.02438467648457477,-0.007231286114772752,-0.0008917035275052251,-0.00016269116969376508,-0.07502347303001361,1.0,-0.0003254052582098139,0.0016794300506648777,-0.004135871182644846,-0.008071648675981855,0.005044706126190625,-0.0011284228561379247,0.004756372946497687,-0.0022819824448506534,0.004469902935123599,-0.0005145833879269793,-0.005001571424203562,0.0005168330933056696,0.006795783613636342,-0.005993688336115157,0.011052280257173256,-0.003954854619725678,-0.003225662137621806,0.015032754202311852,-0.006560918972869638,0.001202480150350424,-0.0037075689753971602,0.0032817279922770096,-0.0027623930812402616,-0.0075968182511613755,0.007696120325667609,-0.006499957850627454,0.0014477546863666355,-0.0015573853002383677
garden_house,0.0008010357099875947,-0.013289465684449999,0.01902890242312511,-0.0055108702520976225,0.014562168801211422,-0.007816139224209049,0.006199264316483128,-0.0021107726200123482,0.0016881655727077904,0.02079333017597452,-0.006890257590880163,-0.002845889751832377,0.004218027928768556,-0.0010018144882652077,-0.011511059396499775,0.016722274366255813,-0.002723723402645833,-0.0007982025515435615,-0.00032540525820981124,-0.004995706503595577,-0.0003985945994444971,-0.00197198241957677,0.005837913702127538,-0.00042017534371372145,-0.0004972516527957426,0.0046338407377408825,-0.0023092943987233203,0.01596958407553372,-0.0010614806733845242,-0.0019532636126864816,-0.0010823020577546592,-0.0018570681909392823,-0.0006018966143805431,-0.0015086799444612874,-0.00024850318807421827,0.003230860275571116,-0.002470896563846523,-0.0001626682452204733,0.009164096358463244,-0.005317001746534604,0.0010993584185937414,-0.0014129649568384844,0.0037737303063648236,-0.004174200692456643,-0.0005147285590559574,-9.391214542112439e-05,-0.043306685436305316,-0.0003254052582098139,1.0,-0.005575109144839057,0.0002256127698632806,-0.013796415253541066,0.0029120153000400328,-0.0065325048564614544,0.0027455773332343853,-0.0069703342016982335,-0.002958029255788306,-0.00029703904673656923,-0.002887116146549829,0.008114197509814687,-0.004211931996161798,0.010977974650428336,-0.0019224880767388752,0.01885780804574527,-0.0018619870538638388,-0.0015500570300206028,-0.0037872367494568393,-0.0037710248539781217,-0.002140163829614971,0.005390085631716257,-0.005092634553401665,-0.004385201124829427,0.018061994953033896,-0.003752047440855647,-0.0037015554510883087,0.003273015609906482
beyong_two,-0.060904777659059904,0.03950432908164088,-0.03284957542928777,0.07311445570342882,-0.012457531839743697,-0.37618797281702104,-0.023914334782525002,-0.01409460632744925,0.019682334021859565,-0.003481919201027215,0.036388458402816674,0.029709194102326225,0.01259861184119551,0.009687491260814121,-0.03518898332733479,-0.017454136555061298,-0.013864551876731976,-0.023691040701767894,0.013017046738180176,-0.027033606031361068,0.01594480851077645,0.005406171884178631,-0.006562213723239501,0.000704587262005195,0.00751633865791508,0.005418966502505382,0.0004241718058188791,0.010039451416802693,-0.0018018922535844614,-0.01752621680607926,0.009013902078740891,-0.019734183836887322,0.01282468090180981,0.013352035633591282,0.0074669859826883385,-0.04645781831513172,0.024803606851319465,-0.004828072787979692,0.06857084947449897,-0.08685624584878865,0.05071280289724409,0.018720731010236625,-0.10505828090427163,0.037309464610635154,-0.008103822491712301,-0.002787358240411203,-0.03820671897787445,0.0016794300506648777,-0.005575109144839057,1.0,-0.6913025389315635,-0.04170404655089139,0.044743591214795195,-0.032147607269917625,-0.039493137312684765,-0.04275878923327643,0.002220655925998419,-0.008816263657190671,-0.009663816707985268,-0.02489868218515609,2.084994040929223e-05,-0.02503361918271384,0.018233728419184074,0.003620685949801468,-0.014928221591263398,-0.009868365452227414,0.036924425358241954,-0.01726319162170942,-0.012339310977432794,-0.022414543332010404,0.03548465803510237,-0.023559247188723726,0.10137837738121203,0.022269518632993646,-0.0307731880466001,-0.08684080926871572
beyond_five,0.07757215763131149,-0.08482161521390283,0.05154578301376127,-0.10654007483179379,-0.0356261838212187,0.5401940373231382,0.054475477975797604,0.060438737198331705,0.002561180649055478,0.00415320946764155,-0.12237352484447013,-0.14774184327941725,0.05468162018264926,-0.03055945478619962,0.06148346194367235,0.028068545366144258,0.11793117848279866,0.02686761017415146,-0.008662588568007215,-0.05793089541900309,-0.030942092905540942,-0.02201568612514174,0.09614701036394115,-0.0030023641528795796,-0.0023672945511810065,0.07683278640816359,-0.029350921397111436,0.0001610815229748884,-0.021397673770347195,0.0023460766126670034,-0.0233370005519066,0.01272547764777784,-0.01826945656891881,-0.00534827790381786,-0.0011830634242675196,0.0634672367218947,-0.03908164736540036,0.0069840229365302426,-0.08637096319264706,0.0895511672466346,-0.020044053652658628,-0.07938295749629302,0.1040625392498491,-0.20888494334781038,0.0049144815352641655,0.004032038193753999,0.20548873971156953,-0.004135871182644846,0.0002256127698632806,-0.6913025389315635,1.0,0.11861910850367921,0.26650423975690957,0.04704894091514509,0.011735422362823635,0.016945386697589267,0.011366043782937332,-0.016998105925910452,0.021174830314732156,0.004465674538552231,-0.0062259286162015025,0.01320815356570221,-0.027558007146324948,-0.017306671523909887,0.010691543088553173,-0.007516861716671281,-0.07923695724652438,0.0014847613535803033,0.03128542564935021,0.08634361545074676,0.03868735630047697,-0.002689769305131146,-0.10651536458429534,-0.01732030460425392,-0.01219660858100618,0.13662686576232513
shared,0.026260316642884637,-0.05320754800305613,0.04669959529949162,-0.04154967916213739,-0.05670154208572153,0.03192931180914702,0.0773061559334697,0.08191691444411132,0.007422694990293228,0.009127936565910632,-0.10386433816386245,-0.13742889238204894,0.08099584271371064,-0.02167061175821301,0.009884220573914365,0.015131859218354521,0.09779060555376953,-0.0020033748106667803,-0.008071648675981846,-0.08237873283294717,-0.013118626762846612,-0.02226911970900736,0.090461562064703,-0.009400466968417596,-0.005423372706122625,0.09152439818500854,-0.03263741391838336,0.01285590603761123,-0.02551679407379624,-0.009682996075513265,-0.02086376655146629,-0.020657758775280217,-0.016358212377260775,-0.011521076408686562,-0.002710348774124201,-0.0035044296946022493,0.011258397260445632,-0.01194776556418646,-0.03943564147398576,0.007616882056869817,0.0330787839683016,-0.03934421589182531,0.024019821812457442,-0.16542114633654176,-0.012767796424221257,0.006806996143220596,0.1658027144435601,-0.008071648675981855,-0.013796415253541066,-0.04170404655089139,0.11861910850367921,1.0,0.12519757187470326,0.025736015443880995,-0.04378039980510576,-0.017426765226245547,0.03408823444200493,-0.021817121645395038,0.001631481865793175,0.023197722823250132,0.012679698021012884,-0.042426763103425316,0.001460493125693649,0.002663292660198566,-0.012866440591765674,-0.018828055515139743,-0.037491797444625136,-0.016689828937212974,0.030690715303552153,0.03863820760720998,0.04039341475690222,-0.025088675769351483,-0.015980461241517592,0.010170852210692905,-0.017829018273769034,0.0775674625035166
uploaded,0.06570749639442518,-0.15320416886084867,0.03346597985268658,-0.17137740973621313,-0.19761148135355933,0.0636132654244902,0.05796725090731128,0.03805195887541312,0.05740043066887503,-0.002916835440439266,-0.28118899871828523,-0.37108311131570343,0.14430348337274318,-0.0470232982533836,0.03589479346315795,0.017057690697838093,0.31722743182686347,0.012374407604429254,0.0050447061261905774,-0.23263032993729943,-0.017663758327672925,-0.0644519404688745,0.23746247169055493,-0.0010262951154095324,0.0013349773751290405,0.21359493323175796,-0.07837402447983045,-0.000799998961077495,-0.04653965373635212,-0.011053841200795111,-0.04207676811260904,-0.005924538361533249,-0.011744530041419683,0.01064819670912503,0.0038525055254257966,0.12787141819950465,-0.12220939422340953,0.0025218200151863827,0.02331837821845468,0.06708495171957027,-0.013799518810672817,0.01737707969882033,-0.055796506113884516,-0.5368691681287282,0.0018217549921781158,0.001455905101029994,0.5180330793979548,0.005044706126190625,0.0029120153000400328,0.044743591214795195,0.26650423975690957,0.12519757187470326,1.0,0.05548705366935307,-0.02185406973596504,0.04518868726774461,0.012261046183463652,-0.07002175706761307,0.017278954300384612,0.02803760633140735,-0.03668900665557994,0.023468907797629383,0.01301581275490962,-0.02160691054565287,-0.004028588338271724,-0.03594551675221981,-0.16708211227777353,-0.0029357127598781028,0.021058366032527753,0.0648823146992913,0.07116948585739866,-0.006016436633011143,-0.025266612910480383,-0.010751473912681107,0.01059295511161073,0.16973276989000485
central_outer,0.013759471934137995,-0.14163758629310835,-0.05590505232824011,-0.15690642855457682,-0.07505298053717328,0.062150753031794646,-0.04795027196518313,-0.058016398247219735,0.007676747654818443,-0.045413145599704385,-0.1312497009338651,-0.08745096901900405,0.025019878867225873,-0.048460626428676684,0.09254563574001494,0.009357539235587253,0.06123798212709595,0.04304971951468665,-0.011316756223192967,-0.10461009242290033,-0.013862092882611518,-0.02741904513603931,0.11920772590837507,-0.014612615548881627,-0.013956961991588303,0.0822698085839284,-0.03383063999887551,-0.03335858447967333,-0.03377528337333295,-0.01773535634185117,-0.023777005921572877,-0.024609905055606618,0.03146640320855131,-0.00023023060658292662,-0.008642300421307092,0.18824441055627605,-0.18014268649615015,-0.0056571823287124975,-0.04586651122939217,0.0762826999989506,-0.04289698523173489,0.024329849696806235,0.037252469912437074,-0.09398953809860816,-0.01790093268928002,-0.0032660223807528563,0.09831504597080187,-0.0011284228561379247,-0.0065325048564614544,-0.032147607269917625,0.04704894091514509,0.025736015443880995,0.05548705366935307,1.0,-0.21879744823188946,-0.24241025909895345,0.025498705744623394,0.006410101136410112,0.006269243303573279,0.024645210005033398,0.14582432504630718,0.03910878848030489,-0.06685918053733796,-0.07939363718978162,-0.0076651516841128526,-0.053906988587994135,-0.017763256879133802,0.025281868507397585,-0.07442938221309103,0.08246853155544309,-0.05567096429140117,-0.01923272787717386,-0.08088410417713963,-0.13048653995210174,-0.019719292046690515,0.06711001614857405
inner,0.23389854899867557,0.23327967303224176,-0.03931556155388311,0.057690094362052066,0.07059885236200669,0.059515115723894056,-0.09572342060766262,-0.14003885577851583,-0.03369978500938946,0.004322674323084155,0.20071846835667684,0.13059765412445626,-0.15102733245702027,0.022049070197845275,-0.03252228505610247,-0.010769594536340778,-0.049878751050821436,-0.009667225655589692,-0.005680549465025925,0.216381708570349,0.007956892691300179,0.14214441926357588,-0.23550934584678504,-0.014073206990973131,-0.016654774110605293,-0.21332889129488852,0.09648498510405754,-0.0429668278233445,0.09794846792969147,0.1127708865427214,0.08051279571175005,0.10718196305593247,-0.008859228736747314,0.030306586638044097,0.01900378964769198,-0.03186222513566499,0.03237314131296274,-0.00544835369351383,-0.07407353028832218,-0.030683839025399215,0.07471144445041449,0.02793637331022044,0.09107670545916491,0.05523745055345622,0.03889115660590248,0.014927150234820878,-0.053605139685465396,0.004756372946497687,0.0027455773332343853,-0.039493137312684765,0.011735422362823635,-0.04378039980510576,-0.02185406973596504,-0.21879744823188946,1.0,-0.23346195221677118,-0.024616589594089293,-0.004232653329605777,0.007667063759001502,-0.06323866259026655,-0.14107298702960883,0.11423026293161165,-0.06439114775867925,-0.07646290879277569,0.15857072413126816,0.2108935309270775,-0.12684839197808914,0.19854202294754686,-0.07168190380367997,-0.1707211476007755,0.014513104622024089,0.04553859043472439,-0.0792866374804136,-0.1256697735007731,0.101823251437753,0.25592585495195663
inner_central,0.08754588394415333,-0.05489759465329406,-0.09868500034667287,-0.12736328981988684,-0.027590433378029525,0.08250546058043232,-0.10358575168958233,-0.14616905599173216,-0.017944347085062012,-0.06552288214643576,-0.05242431513244739,-0.036583328707400886,-0.10930012750559101,-0.01866633796680643,0.04542278621957271,0.004280779517378302,0.033689374474205835,-0.01360504229181409,-0.012075241379542048,0.02587627854161119,-0.010792529842382735,-0.05174574460235998,0.011021602726678343,-0.011798373930735202,-0.018452171814670956,0.006519054639472022,0.005080890478775485,-0.028381604608303725,-0.01675095328866222,0.004048563127815974,-0.01795388161032362,0.019288003110947947,0.014777111884143209,-0.020729242064849832,-0.002811094910151349,0.17420945926143647,-0.16194117329713822,0.023337223225371767,-0.08140722354416557,0.07937635775151658,-0.029261904184490362,0.02616070458385802,0.08328831658072654,-0.05734365180684257,-0.0005114469402289938,-0.0034849216348543173,0.062394513445801894,-0.0022819824448506534,-0.0069703342016982335,-0.04275878923327643,0.016945386697589267,-0.017426765226245547,0.04518868726774461,-0.24241025909895345,-0.23346195221677118,1.0,-0.0015869133669523517,-0.01102261902043531,0.03918385229549479,-0.01271762883527033,-0.11409017655913858,0.11201359207743737,-0.07134029641569428,-0.0847148523975103,0.004944076877404412,-0.02734500456553847,-0.14053798074054888,0.0808376287779821,-0.0794178771927006,-0.17491979592982226,0.017431466953621022,0.26242206302947263,-0.08784332034047335,-0.1392321647323,0.17837868455093178,0.13637722987834186
after_work,-0.010867159401039862,-0.026536129486709015,-0.011407014125166504,-0.024223128698283056,-0.020547535671626583,-0.0038921507320228165,-0.005105909000766869,-0.0028459043651055537,0.003700191783254276,-0.008772294082300304,-0.03555904405139685,-0.02706581753580553,0.0023335212551855514,-0.016281840875286575,0.025829999895466926,-0.0013649192142958214,0.034477825218073896,-0.0008027480606538696,-0.005124419609993536,-0.019942297955035455,-0.0062769913217380026,-0.011673608492887694,0.026893624750874923,-0.006616840744392937,-0.007830623680473,0.012194937517671343,-0.011354494967324465,-0.00497599365610944,-0.0019300394869309506,0.003468676194173295,-0.011241914419500962,-0.007000851760484591,-0.004284467642881755,0.007640841402148536,-0.003913380555431518,0.03450534189088043,-0.032896393872334104,-0.0025616683341778018,-0.029998766582871244,-0.01818605453934886,0.03558446677694706,-0.006628533807665375,0.0149514236872171,-0.028975959049422906,-0.008105846649070847,-0.0014789104584852126,0.03110631548293413,0.004469902935123599,-0.002958029255788306,0.002220655925998419,0.011366043782937332,0.03408823444200493,0.012261046183463652,0.025498705744623394,-0.024616589594089293,-0.0015869133669523517,1.0,-0.004677713950919712,-0.04546575147279753,-0.36454982174273554,0.0033989943862068614,-0.0026800605553941896,-0.002140308570512878,-0.010665730399757333,0.003105320722520517,-0.016254955494154982,-0.003771853574803119,-0.02289212037565705,-0.01428717377776228,0.011714094389236566,0.006267632784451428,-0.010227761756439137,0.0061599182775045344,0.013323365141902495,0.0032115160300417254,0.0007776105557265197
call_agent,-0.018127201533948704,0.016864273779332473,-0.013838666151827992,0.0242092157391786,0.16951251602300563,-0.0036095217614107206,-0.014955129191198936,-0.01584026267572269,-0.008223084765318989,-0.005171474914459268,0.028691544680756173,0.06629120836165943,-0.02849974032139225,0.005633423728514702,-0.005000803418892045,-0.0039893848058954115,-0.047129134391804356,-0.0012622468840390018,-0.00051458338792698,0.03251531255805333,-0.0006303222035192123,-0.003118417323619218,-0.032847163334308725,-0.0006644491643468824,-0.0007863346817307452,-0.049816145889783385,-0.00365182954311592,0.007671450999973241,-0.0016785848026371775,-0.003088816120735907,0.02590475536928663,-0.0029366963722780542,-0.0009518162082372293,-0.0023857685686744855,-0.00039297340532658633,-0.01715807419182777,0.013710678383182044,-0.0002572373206081234,-0.006147486724472593,-0.014953178076630257,-0.020004296587255825,-0.0022344085603043288,0.005967632289825616,0.07116070084348325,-0.0008139719906154811,-0.00014850906289637914,-0.06848353045768334,-0.0005145833879269793,-0.00029703904673656923,-0.008816263657190671,-0.016998105925910452,-0.021817121645395038,-0.07002175706761307,0.006410101136410112,-0.004232653329605777,-0.01102261902043531,-0.004677713950919712,1.0,-0.0045655746812559815,-0.0366073227053297,0.0010577940849081325,-0.005471206825575637,-0.0030401488691976027,-0.0036101022235712973,0.013302771325460901,-0.002451200703934982,0.05310542438641841,-0.005963353991242836,-0.0033843729515027426,-0.008060389073537889,-0.008053296853223382,0.0005325399571411019,-0.0037434211016384505,-0.005933343838388068,-0.0058534977433968,-0.033190982058274934
only_weekend,0.08992949803804653,0.006447408946840761,0.045520283360205485,0.001928571076239565,-0.007952336199658454,0.006272899538147059,0.041704803612394974,0.023856315649135585,0.004889950725553226,0.03487878814333045,-0.017771434888737943,-0.03425988886848367,0.026353294342307636,-0.00519173872083583,0.004566109594258667,0.03182471663395531,-0.0049186707720011965,0.003772462815999351,-0.005001571424203549,-0.005889207388909571,0.0018838367556639878,-0.0005874991227007978,0.007092425149148924,0.001141426990761802,0.011629331993009405,0.0190570207652316,-0.0028190035796139684,0.011979418969128396,-0.0011980753875385135,-0.006692172312970252,-0.004771401291744907,0.004694937056529743,0.0013695597127244537,-0.003927256532325407,-0.0038195647210289246,-0.007019046486968434,0.010508478573827714,-0.0025002572220129016,-0.03315171409992387,-0.027011850439538382,0.048422152309525276,-0.001181551997740898,0.02708173228343353,-0.03325789214989499,0.0045015554143629025,-0.0014434564011288594,0.02944473156290458,-0.005001571424203562,-0.002887116146549829,-0.009663816707985268,0.021174830314732156,0.001631481865793175,0.017278954300384612,0.006269243303573279,0.007667063759001502,0.03918385229549479,-0.04546575147279753,-0.0045655746812559815,1.0,-0.3558104351117441,0.004893214698985284,0.02724984595751487,-0.02108891578932493,-0.019290806923135343,0.004534695743969856,-0.0029804876759963856,-0.01650396299082099,0.005739582080520385,-0.028314005529148385,2.5087369762384132e-05,-0.0005666496665209026,0.0007652918940085335,-0.016954745577263508,-0.006487425901813889,0.006911424022753995,0.09131035908916675
reservation,-0.0400371489449606,-0.049421889389959374,0.016665606580955894,-0.0327390607398399,-0.019950285852470363,0.026882646689150618,0.044918604311975266,0.03045898496682475,-0.0007973318146365075,-0.005237044745004422,-0.05729048211189172,-0.055402818426088025,0.02805127334090436,-0.004516725508951705,-0.0068347335047667926,0.0025029441032869836,0.10185929036875771,0.006803257929044047,0.0005168330933056217,-0.03184196425107028,0.006161542991885386,-0.02193987190906545,0.03209218739637661,0.011157371987501073,0.0037455558915224477,0.03596787922519331,-0.009405539698766775,0.006208807958027804,-0.016746339476329565,-0.007632071769256234,-0.021480466786691906,-0.005099633471204085,0.00889698870893039,0.009043037246327462,0.010734830528029036,0.010741031535623733,-0.017759087569949344,-0.0019978294813820133,0.015353463850741335,-0.008144339282878823,0.004727371068732394,0.025341437024396864,0.003526037307409964,-0.04370875916612281,0.005101069110925719,0.004056813006834764,0.04011510969733396,0.0005168330933056696,0.008114197509814687,-0.02489868218515609,0.004465674538552231,0.023197722823250132,0.02803760633140735,0.024645210005033398,-0.06323866259026655,-0.01271762883527033,-0.36454982174273554,-0.0366073227053297,-0.3558104351117441,1.0,0.0026849188535596467,-0.05181869826541314,0.04412098153271386,0.03848347304634119,-0.00627562591462463,-0.01743876238812098,-0.009524384348254476,-0.006257809508556456,0.055214167856364064,0.01694635045373822,0.024817682421605865,0.0005075358801343726,-0.015876160070113585,-0.022531577194116217,-0.04900668817138607,-0.03291062508736211
baoshan,-0.06880733583739208,-0.039426945086797366,0.011568475874906026,-0.0022726967093744436,0.009824954023786548,-0.028403830071706274,0.034336988811396726,0.0398904051864127,0.0008790492738458758,0.005020907424081506,-0.00765166600958572,-0.0007226539145229224,0.034616501941430726,-0.023392000707680074,0.019942759612870273,0.029832835339936265,-0.06525936499590697,-0.0034949698054478158,-0.007296650928943792,-0.01536379729240431,-0.008937795505545906,-0.03235700794400257,0.02887874307921818,-0.003962704108761117,0.007308256682245005,0.024552599089486746,-0.010961781008230167,0.06800874625403802,-0.017286452106525962,-0.025843002419729786,-0.01148558597077593,-0.02656192051941652,-0.00968187671369647,0.010753289014296253,-0.005572254818753139,-0.007605957984940206,0.007796776005442678,-0.003647554465245682,0.03256881978208103,0.00852441182339309,-0.028354715199134458,-0.0021801352846311075,-0.025785828826203415,0.04138097732916182,-0.0070835945495534335,-0.002105817671465903,-0.03933530162507435,0.006795783613636342,-0.004211931996161798,2.084994040929223e-05,-0.0062259286162015025,0.012679698021012884,-0.03668900665557994,0.14582432504630718,-0.14107298702960883,-0.11409017655913858,0.0033989943862068614,0.0010577940849081325,0.004893214698985284,0.0026849188535596467,1.0,-0.07758020818959181,-0.0431084749158399,-0.051190256742103514,-0.041751843965277535,-0.03475735189479683,-0.08492224341450769,-0.08455871965691529,-0.047989477740347945,-0.11429410043338607,-0.11419353469970703,-0.09833056182657411,-0.053080681770034055,-0.08413318394230908,-0.08300098827323163,-0.0626370079812618
changning,0.060889568418534906,0.008214069975813816,-0.04954261816595418,-0.025102191663769865,-0.0008490710695576718,0.05136966035324772,-0.062095628798417436,-0.0946367498829133,-0.00668927937808798,-0.022257544245748412,0.011083594689816963,0.04218424284747573,-0.06688914217174456,-0.008789498927446265,0.010525904615471749,0.007982486138612677,0.0035134975682968106,-0.0010683556692977117,-0.005993688336115109,0.06723440728229266,-0.007341773807442809,-0.015270467342060312,-0.04337014226525952,-0.007739272778180793,-0.009158952894221964,-0.048966837204755066,0.0335360274376132,-0.035556667037609346,0.01899428968938969,0.04050589235165514,0.01787816016445075,0.052033190913181114,0.011481217499230995,-0.011417513324344913,-0.004577217553403864,0.0639814418448,-0.0559652529753048,-0.0029962108461247384,-0.04372055777609145,0.007216744341947745,0.02223398405233084,-0.012449997906164979,0.05327632396146384,-0.030746420022436948,-0.009480862656158467,-0.0017297819147937784,0.034499641486635375,-0.005993688336115157,0.010977974650428336,-0.02503361918271384,0.01320815356570221,-0.042426763103425316,0.023468907797629383,0.03910878848030489,0.11423026293161165,0.11201359207743737,-0.0026800605553941896,-0.005471206825575637,0.02724984595751487,-0.05181869826541314,-0.07758020818959181,1.0,-0.035410596697981446,-0.042049215146200726,-0.0342962192686674,-0.02855073329871478,-0.06975768263919699,-0.06945907330088548,-0.03941999909131127,-0.09388460861365522,-0.09380200089802967,-0.08077167830048412,-0.04360206707108361,-0.06910952547763423,-0.06817950593277271,0.07764013053885917
chongming,-0.11246200009890173,-0.0887940580973154,0.043366528087283,-0.0559996571970263,0.01629619429857352,-0.03642117497301007,0.05233693376775694,0.07135183123836197,0.0172781144878825,0.01639931743884258,-0.0697414747552729,-0.042731362529263565,0.042905681321712096,-0.0009712532277151249,0.01039251315686815,0.014436631423480359,0.01775300262475222,-0.008169480110868581,-0.003330472672351595,-0.05113028621862772,0.019410693620695564,-0.020182936178995612,-0.003673414871941607,-0.0043004298932754195,-0.005089294039158029,0.0418024768202419,-0.021552217598709015,0.02006497715091979,-0.010864091116367568,-0.015104561827549158,-0.01107719477679019,-0.019006806757341295,0.0016260814987077757,-0.012303087253268813,-0.002543391835235208,-0.03250429775028673,-0.009683343142489201,-0.0016648844224172318,0.14092012892118858,-0.039130304985054654,-0.03976461456458126,-0.011115816526039,-0.10672656194722513,-0.036599592049183345,-0.005268167481514537,-0.0009611763363863556,0.03727372746559189,0.011052280257173256,-0.0019224880767388752,0.018233728419184074,-0.027558007146324948,0.001460493125693649,0.01301581275490962,-0.06685918053733796,-0.06439114775867925,-0.07134029641569428,-0.002140308570512878,-0.0030401488691976027,-0.02108891578932493,0.04412098153271386,-0.0431084749158399,-0.035410596697981446,1.0,-0.023365205877392124,-0.019057150561370174,-0.015864594836207335,-0.03876178451197306,-0.03859585826002497,-0.021904246993735516,-0.05216823194795498,-0.052122329871638874,-0.04488185774672765,-0.024228068710761275,-0.03840162736116363,-0.037884849626784255,-0.20338170501220643
fengxian,-0.11057638246113509,-0.02333488934872924,0.0788571870580982,0.007687513529332123,0.03765724229164561,-0.015272400060918071,0.08444399407245812,0.05229074911207256,0.0001342530411108253,0.0543502215235547,-0.009662923275979882,0.00423621865101703,0.04056683037997488,0.007279583353745593,0.008917466959561445,0.0165255569590609,-0.005820377244101383,0.0002807214159183375,-0.003954854619725669,-0.022001763256438923,-0.00484437068313857,-0.019856696385422014,0.015511793266411597,-0.005106655031706923,0.05791615543131616,0.012399749777555317,-0.01038561245382824,-0.033029209509521686,-0.009138088887538337,-0.019591397163570237,-0.009462660571309152,-0.020392938810991516,-0.007315227845658553,-0.01300891641491997,-0.003020215428535588,-0.021746977023710416,0.020893476138535164,-0.001977009420905087,0.04434121762716789,0.025340388839965537,-0.049121600627108686,-0.014332897306496391,0.02662312742058967,0.006433935111702299,0.009192609701907842,-0.0011413733269411627,-0.0157638545324658,-0.003954854619725678,0.01885780804574527,0.003620685949801468,-0.017306671523909887,0.002663292660198566,-0.02160691054565287,-0.07939363718978162,-0.07646290879277569,-0.0847148523975103,-0.010665730399757333,-0.0036101022235712973,-0.019290806923135343,0.03848347304634119,-0.051190256742103514,-0.042049215146200726,-0.023365205877392124,1.0,-0.022629898921592447,-0.018838817294287866,-0.0460286684885922,-0.04583163513368796,-0.026010756110969844,-0.06194849603032812,-0.06189398844043582,-0.05329610536218115,-0.028770237409013136,-0.04560099070473586,-0.04498732981895575,-0.1785143497149896
